establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web,longitud,latitud,coordinate_status
50140982337872,HAIR RECOVERY CONSULTORIO MEDICO,14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5800,Sobremonte 609,NA,NA,NA,missing_or_non_numeric
52140142337996,CENTRO EDUCATIVO TERAPEUTICO SAN JOSE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,52,ESSIT,Centro educativo terapéutico,5000,Punta del Sauce 1234,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53140982338041,SERVICIOS DE TRASLADO DE PACIENTES DE BAJA COMPLEJIDAD EL INYECTARIO,14098240000,SAMPACHO,14,CÓRDOBA,98,RÍO CUARTO,240,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5829,Vélez Sarsfield 346,NA,NA,NA,missing_or_non_numeric
50101122125107,POSTA SANITARIA HUAYCAMA,10112020000,HUAYCAMA,10,CATAMARCA,112,VALLE VIEJO,20,0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4705,HUAYCAMA-VALLE VIEJO,NA,NA,NA,missing_or_non_numeric
53068612324747,HC HOME CARE,6861010009,VILLA MARTELLI,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,9,Privado,53,ESCL,Internación Domiciliaria,1603,Francisco Narciso De Laprida N° 4840 Piso 1,NA,NA,NA,missing_or_non_numeric
17140142338543,VILLA NELIDA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,17,ESCIRES,Vivienda para personas mayores,5000,Av. Rafael Núñez 6081,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
15140142335798,RESIDENCIA GERIATRICA PRIVADA SEÑORA DE LOURDES,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,17,ESCIRES,Vivienda para personas mayores,5000,Ricardo Wagner 2850,NA,-64.2237345536485,-31.4200793646485,valid_argentina_bounds
50020112220798,CESAC Nº 50,2011010002,VILLA DEVOTO,2,CABA,11,COMUNA 11,10,2,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,C1419BYT,LASTRA AV. 4180,NA,-58.524322,-34.606193,valid_argentina_bounds
50100492325098,POLICONSULTORIO DR. ORCAR SOTOMAYOR,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4700,AV. PRESIDENTE  CASTILLO N° 4163,NA,-65.75305880149409,-28.459702936616083,recovered_from_healthsites
52067912324697,CIRET CENTRO DE REHABILITACION,6791050000,TANDIL,6,BUENOS AIRES,791,TANDIL,50,0,Privado,52,ESSIT,Centro Rehabilitación motora,7000,ACTIS N° 2489,NA,NA,NA,missing_or_non_numeric
50260212330810,IMMER CR,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,ATAHUALPA YUPANQUI 576,NA,-67.5199521744658,-45.8747538371827,valid_argentina_bounds
50260772330811,HARMONY ODONTOLOGIA Y SALUD INTEGRAL,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,SARMIENTO 632,NA,NA,NA,missing_or_non_numeric
53140142338973,OPTICA  OPTISER,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,San Jerónimo 2620,NA,-64.14397677327933,-31.423550507729743,recovered_from_healthsites
50340282148030,I.A.P.A. CENTRO INGENIERO JUAREZ,34028010000,INGENIERO GUILLERMO N. JUAREZ,34,FORMOSA,28,MATACOS,10,0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),3636,BARRIO FONTANA - URQUIZA (ENTRE TUCUMAN Y AVENIDA JUAN DOMINGO PERON),NA,NA,NA,missing_or_non_numeric
51141472337775,LACE LABORATORIOS SUC.CAÑITAS,14147210000,MALAGUEÑO,14,CÓRDOBA,147,SANTA MARÍA,210,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5101,Ruta C 45 KM 10,NA,NA,NA,missing_or_non_numeric
53141262338976,OPTICA MINA CLAVERO.,14126090000,MINA CLAVERO,14,CÓRDOBA,126,SAN ALBERTO,90,0,Privado,53,ESCL,Óptica,5889,San Martín 2304 local 11,NA,NA,NA,missing_or_non_numeric
53140142337873,OPTICA Y GABINETE DE CONTACTOLOGIA MODO OPTICA V MAS V,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Bv. Boncioni Mza 64 Lote 1 Local 13,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
17300842344351,SAN JOSE II,30084070000,CRESPO,30,ENTRE RÍOS,84,PARANÁ,70,0,Privado,17,ESCIRES,Vivienda para personas mayores,3116,Rivadavia N° 1662,NA,NA,NA,missing_or_non_numeric
51260772330780,SERVICIO DE MEDICINA NUCLEAR,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,51,ESSID,Otros,9100,AMEGHINO 474,NA,-65.3131228780029,-43.2556433924723,valid_argentina_bounds
52340142348020,CENTRO DE ONCOLOGIA - SANIDAR,34014020000,FORMOSA,34,FORMOSA,14,FORMOSA,20,0,Privado,52,ESSIT,Centro tratamientos oncológicos,3600,España 1575,NA,-58.1962745349702,-26.197504551231845,recovered_from_healthsites
50100492125093,POSTA SANITARIA ISLA LARGA,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4700,ISLA LARGA - AMBATO,NA,-65.81667362179309,-28.507512053849297,recovered_from_healthsites
52940072395816,CAMARA HIPERBARICA FRETES DANIEL  MANUEL,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,52,ESSIT,Otros,9420,PERU 812,NA,-67.72550543918699,-53.77292227751067,recovered_from_healthsites
52064692324724,CLINICA PRIVADA VILLAFAÑE,6469080000,LINCOLN,6,BUENOS AIRES,469,LINCOLN,80,0,Privado,52,ESSIT,Centro de salud mental,6070,Alem N° 1499,NA,NA,NA,missing_or_non_numeric
50140142338274,MQ MEDICINA ESTETICA.,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,"Caseros 954 (Planta Baja, Oficina A)",NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
52061192324769,DEPOS,6119050000,CORONEL BRANDSEN,6,BUENOS AIRES,119,BRANDSEN,50,0,Privado,52,ESSIT,Otros,1980,SAENZ PEÑA N° 208,NA,NA,NA,missing_or_non_numeric
53140142338847,OPTICA Y GABINETE DE CONTACTOLOGIA OPTISER,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Obispo Trejo N°187,NA,-64.19117186283727,-31.4293856661875,recovered_from_healthsites
17140912338989,HOGAR EL MANANTIAL.,14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,Privado,17,ESCIRES,Vivienda para personas mayores,5152,Atahualpa 36,NA,NA,NA,missing_or_non_numeric
17140982338992,SAN BENITO,14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,Privado,17,ESCIRES,Vivienda para personas mayores,5800,Rioja 1419,NA,-64.35227262856543,-33.127195558362814,recovered_from_healthsites
53140142331020,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO MYC,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Roque Tollo 2229,NA,NA,NA,missing_or_non_numeric
53020012320890,LABORATORIO OPTICO AVEYAN,2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,Privado,53,ESCL,Óptica,C1053ABL,Viamonte 508,NA,-58.374137371502,-34.5997753607509,valid_argentina_bounds
50141472237806,(CAPS) CENTRO DE ATENCION PRIMARIO DE LA SALUD JESUS RAMON CARREÑO,14147280000,TOLEDO,14,CÓRDOBA,147,SANTA MARÍA,280,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5123,Constitución 468,NA,-64.00712044039165,-31.55477524962589,recovered_from_healthsites
50540282366300,CLINICA DE OJOS CACERES ZORRILLA,54028030000,POSADAS,54,MISIONES,28,CAPITAL,30,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3300,Bolivar 1531,NA,-55.89082276318257,-27.367429725252066,recovered_from_healthsites
50940072395804,CENTRO DE ATENCIO MULTIDISCIPLINARIO CEJUF,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),9420,ESTRADA 1780,NA,-67.72550543918699,-53.77292227751067,recovered_from_healthsites
53140142338422,OPTICA Y GABINETE DE CONTACTOLOGIA CASA AMUCHASTEGUI,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Belgrano 24,NA,-64.18818673184106,-31.41538235583164,recovered_from_healthsites
50260772330805,DAS DARMA ACOMPAÑAMIENTO Y SALUD,26077020000,PLAYA UNION,26,CHUBUT,77,RAWSON,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3513,AMEGHINO 575 VILLA BALNEARIA PLAYA UNION,NA,-65.0456022611122,-43.3090905732813,valid_argentina_bounds
50260212330807,SIENDO FAROS,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,CALLE ITALIA 846 OFICINA 15,NA,-67.4878893763134,-45.8614793264426,valid_argentina_bounds
50260072330808,CONSULTORIO DR RODOLFO ALVAREZ,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9120,SAN MARTIN 286,NA,-65.0382768457999,-42.7681388771477,valid_argentina_bounds
53421052354958,OPTICA CRYSTAL,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0,Privado,53,ESCL,Óptica,6360,CALLE 15 Nº 1042,NA,-63.76596093233003,-35.672915003714394,recovered_from_healthsites
53420212354970,ATENCION INTERNACION DOMICILIARIA ENFASIS SERVICIOS DE SALUD SA,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,53,ESCL,Internación Domiciliaria,6300,ESPAÑA 490 PBMARMO J905,NA,-64.2900820048117,-36.62517757954111,recovered_from_healthsites
50140142337589,REGENERARTE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Mza 130 Lote 19 Dpto D B° Costa de Manantiales,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50064272324708,PSICOESPACIOS CONSULTORIOS,6427010004,GREGORIO DE LAFERRERE,6,BUENOS AIRES,427,LA MATANZA,10,4,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1757,JOSE HERNANDEZ N° 3072,NA,-58.58008305475187,-34.754035876367965,recovered_from_healthsites
51140142338316,LABORATORIO DIAGNOSTICO CAPELLINO,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,Av. Caraffa 2874,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51141332337811,SERVICIO INTEGRAL DE LABORATORIOS S.A.,14133200000,VILLA DOLORES,14,CÓRDOBA,133,SAN JAVIER,200,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5870,Italia 53,NA,-65.72310130320521,-28.44908310958531,recovered_from_healthsites
50620142371283,CONSULTORIO ODONTOLOGICO MG,62014070000,LAMARQUE,62,RÍO NEGRO,14,AVELLANEDA,70,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,8363,25 DE MAYO 455,NA,-65.70649,-39.424067,valid_argentina_bounds
53020102320853,OPTICA ASIS,2010010001,FLORESTA,2,CABA,10,COMUNA 10,10,1,Privado,53,ESCL,Óptica,C1406AJV,AVENIDA NAZCA 964,NA,-58.4740376191974,-34.6213799897228,valid_argentina_bounds
53140142337738,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO CHININO,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Ángel Roffo 2745,NA,NA,NA,missing_or_non_numeric
50660282375057,CONSULTORIOS SAGRADO CORAZON DE JESUS,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4400,Santiago del Estero 661,NA,-65.4113178320839,-24.7850094329812,valid_argentina_bounds
53141472338505,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO URBANO,14147210000,MALAGUEÑO,14,CÓRDOBA,147,SANTA MARÍA,210,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5101,docta urbanizacion mza. 25 lote 8,NA,NA,NA,missing_or_non_numeric
51068402324464,LABORATORIO EDISON JORGE FILARDI,6840010007,LOMA HERMOSA,6,BUENOS AIRES,840,TRES DE FEBRERO,10,7,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1657,ARGENTINA  N° 650 - LOCAL 3,NA,NA,NA,missing_or_non_numeric
51064272324583,LABORATORIO DE ANALISIS CLINICOS FERRAIUOLO,6427010004,GREGORIO DE LAFERRERE,6,BUENOS AIRES,427,LA MATANZA,10,4,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1757,General Rojos N° 4001,NA,NA,NA,missing_or_non_numeric
17020092320888,RESIDENCIA GERIATRICA SANTA ANA,2009010003,PARQUE AVELLANEDA,2,CABA,9,COMUNA 9,10,3,Privado,17,ESCIRES,Vivienda para personas mayores,C1407LKD,Larrañaga Damaso 640,NA,-58.4907280991912,-34.6432659323443,valid_argentina_bounds
53140142337685,SERVICO DE TRASLADO DE PACIENTES BAJO TRATAMIEMTOS CRONICOS JOTA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Pasaje Benjamín Cruz 1061,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53140142338045,CENTRO OPTICO GENERAL PAZ,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Félix Frías 365,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50500912162218,CENTRO PREVENTIVO Y ASISTENCIAL EN ADICCIONES - SAN CARLOS.-,50091030000,EUGENIO BUSTOS,50,MENDOZA,91,SAN CARLOS,30,0,Provincial,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5569,BERNARDO QUIROGA ESQUINA CONSTITUCIÓN,informacionoficial.mendoza.gob.ar/saludydeportes/1695-2/,-69.058668,-33.778221,valid_argentina_bounds
17300842344387,RAIZAL,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0,Privado,17,ESCIRES,Vivienda de estancia variable a prolongada con apoyos para la vida autónoma,3100,Blas Parera N° 3641,NA,NA,NA,missing_or_non_numeric
17020152320817,RESIDENCIA SENIOR,2015010001,AGRONOMIA,2,CABA,15,COMUNA 15,10,1,Privado,17,ESCIRES,Vivienda para personas mayores,1427,Av. Álvarez Thomas 1449,www.residenciaalvarezthomas.com.ar/,-58.462341692082,-34.5767825867648,valid_argentina_bounds
53141472337711,OPTICA 1033,14147010000,ALTA GRACIA,14,CÓRDOBA,147,SANTA MARÍA,10,0,Privado,53,ESCL,Óptica,5186,San Martín 1023,NA,-64.43164573121928,-31.656849731196814,recovered_from_healthsites
51140422337828,LABORATORIO CAMPERCHIOLI SRL,14042170000,VILLA MARIA,14,CÓRDOBA,42,GENERAL SAN MARTÍN,170,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5900,José Ingenieros 247,NA,NA,NA,missing_or_non_numeric
53141472337918,OPTICA Y GABINETE DE CONTACTOLOGIA RAPILENT,14147010000,ALTA GRACIA,14,CÓRDOBA,147,SANTA MARÍA,10,0,Privado,53,ESCL,Óptica,5186,Avenida Libertador 692,NA,NA,NA,missing_or_non_numeric
50065602224793,CENTRO DE ESTUDIOS COMPLEMENTARIOS E INMUNIZACIONES,6560010004,MORENO,6,BUENOS AIRES,560,MORENO,10,4,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,1744,NEMESIO ALVAREZ 751,NA,-58.7894623539999,-34.64098365,valid_argentina_bounds
51221332327693,LABORATORIO DE ANALISIS CLINICOS DBQ-DIAGNOSTICO BIOQUIMICO QUITILIPI (BIOQ.FIGUEROA HUERGO SILVINA),22133010000,QUITILIPI,22,CHACO,133,QUITILIPI,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3530,MENDOZA 583,NA,NA,NA,missing_or_non_numeric
50260772330696,CONSULTORIOS SOYITT,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,28 DE JULIO 643,NA,-65.3138603893555,-43.2560317953515,valid_argentina_bounds
50260772330716,VC CENTRO ODONTOLOGICO,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,28 de Julio 1110,NA,-65.3200612030978,-43.2580572523866,valid_argentina_bounds
53140142337665,OPTICA Y GABINETE DE CONTACTOLOGIA LENS ARGENTINA COLON,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Av. Colon 399,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51065882324639,LABORATORIO JEANETTE NAHIR ARGUERO,6588100000,9 DE JULIO,6,BUENOS AIRES,588,9 DE JULIO,100,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,6500,GARMENDIA N° 1573,NA,NA,NA,missing_or_non_numeric
50620422371263,LA ESTRELLA,62042390000,CINCO SALTOS,62,RÍO NEGRO,42,GENERAL ROCA,390,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,8303,General Paz 50 - 1°  Piso,NA,-68.06419413373166,-38.830742665493496,recovered_from_healthsites
53140142338504,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO DIA A DIA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,san marco sierra 8639,NA,NA,NA,missing_or_non_numeric
50260212330781,CONSULTORIO 11 - DR RAMIREZ,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,EL PATAGONICO 761,NA,-67.5225849319092,-45.8735382829489,valid_argentina_bounds
50260212330782,CONSULTORIO 10 DR CAMACHO,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,EL PATAGONICO 761,NA,-67.5225849319092,-45.8734934635805,valid_argentina_bounds
51260772330783,LABORATORIO SCOZZINA SAS,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,9100,PELLEGRINI 605,NA,-65.3095851608866,-43.2570050840757,valid_argentina_bounds
50260212330784,CE ESTETICA - CUIDADO DENTAL,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,SARGENTO RAMIREZ 2445,NA,-67.5175409895811,-45.8783166169464,valid_argentina_bounds
53140842338762,EQUIPO DE RESCATE MEDIC LABOULAYE S.A.S,14084030000,LABOULAYE,14,CÓRDOBA,84,PRESIDENTE ROQUE SÁENZ PEÑA,30,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,6120,PELLEGRINI 26,NA,-63.390773619057484,-34.129172370857276,recovered_from_healthsites
52141262338866,CENTRO DE ENFERMEDADES RENALES PRIVADO MINA CLAVERO,14126090000,MINA CLAVERO,14,CÓRDOBA,126,SAN ALBERTO,90,0,Privado,52,ESSIT,Centro de Diálisis,5889,Anastasia Fabre de Merlo N° 186,NA,NA,NA,missing_or_non_numeric
50700842178678,CONSULTORIO ODONTOLOGICO ESCUELA PROVINCIA DE MENDOZA,70084010000,RIVADAVIA,70,SAN JUAN,84,RIVADAVIA,10,0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),5400,URQUIZA 1976 BARRIO RIVADAVIA SUR,NA,-68.5503140221572,-31.5520397112581,valid_argentina_bounds
50140142337590,BELAMEDIC,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Jujuy 1452,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50140142337899,PEMS CONSULTORIOS MEDICOS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Gdor. José Vicente Reynafe 2075,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51066382324670,LABORATORIO MILVA SUSANA SANCHEZ,6638040003,LA LONJA,6,BUENOS AIRES,638,PILAR,40,3,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1727,LOS ALMENDROS y (BARRIO CONCORD) N° 1850,NA,NA,NA,missing_or_non_numeric
51140492338509,CONSULTORIO SANTA RITA LABORATORIO DE ANALISIS CLINICOS,14049100000,QUILINO,14,CÓRDOBA,49,ISCHILÍN,100,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5214,GRAL. ARTIGAS 24,NA,NA,NA,missing_or_non_numeric
52067562324855,CONSULTORIO DE KINESIOLOGIA MAGGIO MARIA MAGDALENA,6756010005,SAN ISIDRO,6,BUENOS AIRES,756,SAN ISIDRO,10,5,Privado,52,ESSIT,Otros,1642,BLANCO ESCALADA N° 193,NA,NA,NA,missing_or_non_numeric
53420212354957,OPTICA HORUS,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,53,ESCL,Óptica,6300,MARCELO T DE ALVEAR 134,NA,NA,NA,missing_or_non_numeric
53260072330709,OPTICA SAN BENITO,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,Privado,53,ESCL,Óptica,9120,AVENIDA ROCA 353,NA,-65.0328220200749,-42.7670858225207,valid_argentina_bounds
50064272324507,DIENST CONSULTING SA,6427010010,SAN JUSTO,6,BUENOS AIRES,427,LA MATANZA,10,10,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1754,Entre Rios N° 2969,NA,NA,NA,missing_or_non_numeric
53140912337707,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO JP,14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5152,Alfonsina Storni 75 Dpto. 1,NA,NA,NA,missing_or_non_numeric
53140212338170,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO DENNIS,14021280000,UNQUILLO,14,CÓRDOBA,21,COLÓN,280,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5109,Vélez Sarsfield 1300,NA,NA,NA,missing_or_non_numeric
52420493054988,GABINETE DE KINESIOLOGIA MAURER AGUSTINA KINETICS,42049010000,SANTA ISABEL,42,LA PAMPA,49,CHALILEO,10,0,Otros,52,ESSIT,Centro Rehabilitación motora,6313,RUTA NACIONAL 143 345,NA,NA,NA,missing_or_non_numeric
50500702362203,CLINICA GRANADEROS.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5517,60 GRANADEROS 231 ESQUINA MERCEDES TOMASA DE SAN MARTÍN,NA,-68.792875,-32.981707,valid_argentina_bounds
50500702362230,C.P.A. CREO ODONTOLOGIA.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5517,JUAN DOMINGO PERÓN 14 LOCAL 2,NA,-68.789313,-32.982671,valid_argentina_bounds
53140142338095,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO ALAS DE CALMA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Luis Vernet 2379,NA,-64.19952488306706,-31.441858880305645,recovered_from_healthsites
52064972324814,CONSULTORIO DE KINESIOLOGIA MARCHETTI MIRTA MARIA,6497060000,LUJAN,6,BUENOS AIRES,497,LUJÁN,60,0,Privado,52,ESSIT,Otros,6700,LAVALLE N° 403,NA,NA,NA,missing_or_non_numeric
51900842596181,LABORATORIO MICROBIOLOGICO PARA EL DIAGNOSTICO DE ENFERMEDADES DE TRANSMISION SEXUAL,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Universitario público,51,ESSID,Laboratorio de Análisis Clínicos,4000,Avenida Néstor Kircner (Ex Roca) 2164,NA,-65.21029553465378,-26.834558780537122,recovered_from_healthsites
